,Date,TSLA,WL-MART,AMZN,MSFOT,VISA,AAPL,GOOGL,NTFLX,JP-MORGN,NVDA
221,22-06-2018,70.307999,84.459999,87.130997,100.410004,135.600006,46.529999,57.957001,419.98001100000005,108.160004,64.487503
222,25-06-2018,66.024002,84.589996,85.125504,100.0,134.91000400000001,45.849998,57.18,404.690002,105.660004,61.662498
223,26-06-2018,67.209999,86.529999,83.6185,98.82,132.110001,45.747501,56.400002,393.27999900000003,104.709999,60.924999
224,27-06-2018,69.0,85.900002,85.405502,99.58000200000001,133.009995,46.307499,56.067001,407.559998,104.68,60.9375
225,28-06-2018,69.73200200000001,86.849998,83.626999,97.379997,131.0,46.025002,55.1045,395.0,103.68,58.830002
226,29-06-2018,70.666,85.900002,85.849998,98.93,133.279999,46.572497999999996,56.0,399.190002,106.68,60.872501
227,02-07-2018,72.014,85.650002,84.135002,98.099998,131.96000700000002,45.955002,54.950001,385.450012,103.720001,58.522498999999996
228,03-07-2018,66.349998,84.089996,86.197998,100.480003,133.009995,46.947497999999996,56.791000000000004,399.48999,105.410004,60.91
229,05-07-2018,62.751999,84.940002,85.268997,99.5,132.130005,46.314999,55.526501,393.799988,104.129997,59.767502
230,06-07-2018,60.990002000000004,84.199997,84.800003,99.889999,133.580002,46.355,56.179001,397.450012,103.120003,60.435001
231,09-07-2018,62.397999,85.0,86.202499,101.650002,134.940002,47.375,57.424,415.950012,104.709999,62.5825
232,10-07-2018,64.912003,85.93,86.926498,102.0,135.570007,47.677502000000004,57.848999,417.23999,108.019997,62.4375
233,11-07-2018,63.16,87.059998,86.899498,101.150002,136.630005,47.125,57.2295,411.339996,106.309998,62.375
234,12-07-2018,64.28600300000001,86.940002,88.225502,102.769997,139.009995,47.3825,57.994499,415.160004,107.41999799999999,62.34
235,13-07-2018,63.116001000000004,86.519997,90.196503,104.370003,139.78999299999998,47.77,59.25,409.190002,107.300003,62.994999
236,16-07-2018,62.341999,87.620003,91.097504,105.400002,139.419998,47.880001,59.469501,398.980011,107.050003,62.049999
237,17-07-2018,61.762001,87.400002,90.57800300000001,104.610001,138.179993,47.4375,58.611000000000004,346.950012,110.690002,61.552502000000004
238,18-07-2018,65.0,88.33000200000001,92.400002,105.940002,139.91000400000001,47.945,59.827999,381.23999,110.41999799999999,63.3475
239,19-07-2018,63.265999,87.860001,91.473,104.93,140.949997,47.422501000000004,59.549999,371.059998,111.059998,62.735001000000004
240,20-07-2018,64.246002,87.400002,91.250504,108.08000200000001,140.0,47.945,59.348,364.920013,110.0,62.982498
241,23-07-2018,60.368,87.650002,90.610497,106.300003,140.66000400000001,47.669998,59.050499,359.149994,111.059998,62.455002
242,24-07-2018,60.883998999999996,88.120003,91.4505,108.57,140.990005,48.112499,63.129501,366.940002,113.550003,62.837502
243,25-07-2018,59.348,87.269997,91.464996,107.959999,140.33999599999999,48.264998999999996,61.956501,357.570007,113.879997,62.272498999999996
244,26-07-2018,60.970001,88.5,91.949997,110.739998,141.610001,48.6525,62.549999,358.190002,115.41999799999999,62.764998999999996
245,27-07-2018,61.450001,88.639999,93.802498,110.18,143.080002,48.747501,63.549999,366.850006,115.18,64.08000200000001
246,30-07-2018,59.18,88.0,91.366501,107.190002,140.130005,47.974998,61.400501,351.929993,116.279999,63.147498999999996
247,31-07-2018,58.450001,89.0,89.324501,106.489998,137.130005,47.575001,61.0005,331.51001,117.08000200000001,60.927502000000004
248,01-08-2018,59.598,88.860001,89.199997,106.029999,137.740005,49.782501,61.400002,335.869995,115.75,61.532501
249,02-08-2018,65.688004,87.940002,89.438499,105.400002,137.449997,50.145,60.294998,337.230011,114.57,60.897498999999996
250,03-08-2018,69.561996,89.190002,91.887001,107.800003,139.28999299999998,51.7575,61.480999,347.75,116.0,62.9025
251,06-08-2018,69.092003,89.309998,91.290497,108.120003,139.649994,52.0,61.25,342.869995,116.790001,62.897498999999996
252,07-08-2018,68.76799799999999,89.83000200000001,92.726501,108.559998,139.979996,52.330002,61.849998,353.230011,117.739998,64.0
253,08-08-2018,73.818001,89.970001,93.050003,109.33000200000001,139.979996,51.512501,62.023499,352.209991,117.33000200000001,64.25
254,09-08-2018,73.110001,89.459999,94.099998,109.709999,140.729996,52.3825,62.494999,347.959991,117.510002,64.785004
255,10-08-2018,70.800003,88.699997,94.425499,109.41999799999999,139.880005,51.84,62.150002,346.910004,115.5,63.287498
256,13-08-2018,72.225998,90.199997,94.925003,109.239998,140.529999,52.327498999999996,61.848999,339.890015,115.559998,63.785
257,14-08-2018,71.690002,89.639999,95.969498,108.559998,140.300003,52.540001000000004,61.759499,342.089996,114.269997,65.095001
258,15-08-2018,68.38200400000001,90.25,95.477501,108.489998,140.350006,52.305,61.463001,334.02999900000003,113.82,65.567497
259,16-08-2018,67.98200200000001,100.110001,95.196999,108.300003,141.070007,52.9375,61.2365,329.899994,114.349998,65.474998
260,17-08-2018,64.699997,97.769997,94.290001,107.360001,140.779999,53.360001000000004,60.101501,319.01001,114.639999,63.235001000000004
261,20-08-2018,58.34,97.66999799999999,94.528503,107.510002,141.53999299999998,54.525002,60.250999,314.640015,114.589996,60.794998
262,21-08-2018,62.122002,95.959999,94.0,106.91999799999999,141.0,54.200001,60.400002,331.0,115.370003,62.125
263,22-08-2018,64.17400400000001,96.199997,93.832001,105.849998,139.850006,53.525002,60.0,338.48999,115.309998,63.0
264,23-08-2018,63.827999,95.5,95.358498,107.150002,141.009995,53.662498,60.356998,348.109985,114.959999,65.315002
265,24-08-2018,64.139999,95.089996,95.525497,107.66999799999999,142.320007,54.150002,60.441002000000005,346.0,114.980003,66.79499799999999
266,27-08-2018,63.599998,95.260002,95.75,109.269997,144.990005,54.287498,61.380001,367.149994,115.220001,68.355003
267,28-08-2018,63.681999,94.769997,96.88649699999999,109.940002,145.630005,54.752499,62.064499,367.230011,117.0,68.915001
268,29-08-2018,62.054001,96.279999,97.672501,110.449997,145.46000700000002,55.037498,61.872501,367.200012,116.349998,68.480003
269,30-08-2018,60.452,95.5,99.871002,111.66999799999999,146.820007,55.8125,62.211498,365.0,115.589996,69.307503
270,31-08-2018,60.400002,96.190002,100.349998,111.690002,146.740005,56.627499,61.749001,370.660004,114.83000200000001,69.25
271,04-09-2018,59.388000000000005,95.800003,101.324997,110.849998,146.929993,57.102501000000004,60.213501,366.47000099999997,114.339996,70.037498
272,05-09-2018,57.009997999999996,95.66999799999999,101.905502,111.010002,147.0,57.247501,59.689999,360.0,115.0,70.747498
273,06-09-2018,56.959998999999996,96.529999,100.3255,108.25,143.28999299999998,56.557499,59.314999,347.440002,114.5,69.440002
274,07-09-2018,52.02,95.800003,96.935501,108.230003,143.990005,55.462502,57.933498,342.200012,114.5,67.25
275,10-09-2018,54.652,96.110001,98.550003,108.839996,144.130005,55.237499,58.609501,352.269989,114.849998,68.192497
276,11-09-2018,55.894001,97.269997,96.413498,108.900002,143.46000700000002,54.502499,58.081501,344.670013,113.540001,68.214996
277,12-09-2018,56.287997999999995,96.260002,99.699997,111.43,145.850006,56.235001000000004,58.636002000000005,359.079987,114.25,67.797501
278,13-09-2018,57.604,95.32,100.0,112.120003,147.149994,55.880001,58.536999,371.910004,113.370003,67.714996
279,14-09-2018,57.751999,94.529999,99.6465,113.360001,147.91000400000001,56.4375,58.955002,368.549988,113.809998,68.747498
280,17-09-2018,58.007999,94.75,97.73650400000001,113.690002,147.830002,55.537498,58.507,364.22000099999997,113.790001,68.849998
281,18-09-2018,59.338001,94.459999,95.932503,112.190002,146.199997,54.447497999999996,57.8545,353.670013,114.33000200000001,68.522499
282,19-09-2018,56.102001,95.57,97.025002,113.050003,148.279999,54.625,58.249001,373.950012,114.440002,67.567497
283,20-09-2018,60.712002000000005,95.349998,96.929001,112.279999,147.990005,55.060001,58.9995,370.26001,118.5,66.762497
284,21-09-2018,59.540001000000004,95.91999799999999,97.710999,114.0,149.949997,55.195,59.599998,366.589996,119.129997,66.690002
285,24-09-2018,59.695999,95.440002,95.189499,113.029999,149.16000400000001,54.205002,57.858501000000004,359.0,117.760002,65.550003
286,25-09-2018,60.0,95.989998,97.144997,114.800003,149.71000700000002,54.9375,58.807499,370.230011,117.040001,67.092499
287,26-09-2018,60.382,95.099998,98.425003,114.470001,150.0,55.25,59.2575,373.589996,116.75,67.152496
288,27-09-2018,62.580002,94.190002,99.662003,114.779999,149.899994,55.955002,59.336498,379.869995,115.41999799999999,67.084999
289,28-09-2018,54.051998,94.279999,100.220497,114.190002,149.809998,56.197497999999996,59.593498,379.23999,113.650002,68.182503
290,01-10-2018,61.153999,94.290001,101.099503,114.75,150.889999,56.987499,59.994499,375.850006,113.370003,71.040001
291,02-10-2018,62.790001000000004,93.93,99.999496,115.300003,150.83999599999999,56.8125,59.548,384.380005,113.360001,72.0625
292,03-10-2018,60.666000000000004,95.5,99.084999,115.41999799999999,150.71000700000002,57.512501,60.25,378.52999900000003,114.940002,72.33000200000001
293,04-10-2018,58.790001000000004,94.07,97.449997,114.610001,149.179993,57.695,59.766498999999996,375.880005,114.550003,71.317497
294,05-10-2018,54.93,93.860001,95.899498,112.629997,146.639999,56.990002000000004,58.375,359.769989,115.83000200000001,69.572502
295,08-10-2018,52.903999,93.25,93.699997,111.660004,145.009995,55.552502000000004,57.505501,345.179993,114.25,66.625
296,09-10-2018,51.049999,95.639999,92.999496,111.139999,141.46000700000002,55.91,57.307499,348.480011,114.66999799999999,66.235001
297,10-10-2018,52.922001,96.599998,92.894501,111.239998,142.570007,56.365002000000004,56.554001,353.519989,114.699997,65.315002
298,11-10-2018,51.506001,95.809998,86.199997,105.349998,134.08999599999999,53.630001,53.646999,324.940002,110.970001,60.5425
299,12-10-2018,52.200001,94.760002,90.400002,109.010002,138.479996,55.105,55.400002,339.570007,110.370003,61.377499
300,15-10-2018,51.812,94.5,89.75,108.910004,139.899994,55.290001000000004,55.445499,337.630005,107.199997,61.5
301,16-10-2018,53.139998999999996,94.699997,89.175003,109.540001,138.71000700000002,54.732498,55.2295,337.23999,107.160004,59.982498
302,17-10-2018,56.48,95.18,92.139503,111.68,142.33999599999999,55.575001,56.323002,378.329987,108.379997,62.084998999999996
303,18-10-2018,53.858002,96.400002,91.074501,110.099998,142.46000700000002,54.465,56.091999,360.670013,109.019997,61.465
304,19-10-2018,53.478001,96.0,89.258003,108.93,139.899994,54.514998999999996,54.668499,351.0,107.650002,60.439999
305,22-10-2018,52.136002000000005,97.339996,89.199997,109.32,140.970001,54.947497999999996,55.153,333.100006,108.150002,57.82
306,23-10-2018,52.773998,96.5,87.11200000000001,107.769997,136.889999,53.9575,54.044498,318.0,104.199997,55.107498
307,24-10-2018,60.209998999999996,97.5,88.684998,108.410004,139.699997,55.650002,55.212502,332.27999900000003,104.760002,54.877499
308,25-10-2018,63.443999999999996,98.010002,85.167,106.550003,135.449997,54.427502000000004,53.5895,307.119995,104.18,48.8675
309,26-10-2018,61.650002,98.809998,82.4795,105.690002,137.979996,53.974998,51.851501,300.51001,104.0,49.577498999999996
310,29-10-2018,67.494003,99.510002,83.0,108.110001,139.610001,54.797501000000004,54.123501,305.26001,104.459999,50.997501
311,30-10-2018,65.678001,100.209999,74.307999,103.660004,133.080002,52.787498,50.423,275.570007,105.709999,46.637501
312,31-10-2018,66.508003,102.489998,78.499496,105.440002,134.990005,54.220001,52.990501,297.769989,108.08000200000001,52.412498
313,01-11-2018,67.652,99.959999,81.176498,107.050003,139.0,54.762501,53.790001000000004,304.589996,109.620003,53.075001
314,02-11-2018,68.748001,100.879997,83.929497,106.480003,141.110001,52.387501,53.686501,318.0,109.900002,54.432499
315,05-11-2018,68.099998,101.190002,82.878502,106.370003,139.800003,51.075001,52.75,311.100006,108.610001,53.5975
316,06-11-2018,67.814003,102.540001,80.917503,107.379997,139.800003,50.48,51.973999,314.76001,108.66999799999999,52.862499
317,07-11-2018,68.667999,103.660004,83.650002,109.440002,142.33999599999999,51.4925,53.450001,312.899994,110.370003,53.4375
318,08-11-2018,69.699997,104.33000200000001,87.75,111.800003,144.600006,52.494999,54.568999999999996,328.0,111.010002,52.849998
319,09-11-2018,69.800003,105.0,86.625,110.849998,144.199997,51.387501,53.699501,311.070007,112.230003,50.599998
320,12-11-2018,69.67400400000001,105.5,84.912003,109.41999799999999,143.419998,49.75,53.0695,300.0,111.41999799999999,50.494999
321,13-11-2018,66.63200400000001,103.66999799999999,82.4645,107.550003,140.350006,47.907501,52.164501,295.0,109.099998,48.372501
322,14-11-2018,68.540001,103.0,82.816002,108.099998,142.020004,48.474998,52.5,300.399994,110.230003,51.575001
323,15-11-2018,68.466003,102.32,79.050499,104.989998,138.850006,47.0975,52.2355,285.51001,108.239998,49.237499
324,16-11-2018,69.038002,98.82,79.375,107.08000200000001,140.419998,47.625,52.970501,287.140015,109.449997,40.830002
325,19-11-2018,71.26799799999999,97.940002,78.850502,108.269997,140.470001,47.5,52.860001000000004,283.790009,109.959999,40.447497999999996
326,20-11-2018,68.349998,94.980003,71.875,101.800003,130.309998,44.592499,50.0,254.63000499999998,109.779999,33.514998999999996
327,21-11-2018,70.400002,94.360001,77.149498,103.599998,134.360001,44.932499,51.838001,274.420013,109.029999,38.654999
328,23-11-2018,66.870003,94.129997,75.849998,102.16999799999999,132.58999599999999,43.735001000000004,51.5,260.109985,106.739998,35.827498999999996
329,26-11-2018,65.0,95.690002,76.949997,104.790001,134.600006,43.560001,51.9175,260.549988,107.720001,37.4725
330,27-11-2018,68.010002,94.989998,78.7995,106.269997,135.279999,42.877499,52.049999,259.23999,108.760002,38.0
331,28-11-2018,69.197998,95.449997,80.695999,107.889999,137.070007,44.182499,52.438,271.980011,109.800003,39.619999
332,29-11-2018,69.400002,97.019997,83.749496,110.33000200000001,140.690002,45.665001000000004,53.804001,282.320007,110.269997,40.0
333,30-11-2018,68.365997,97.400002,83.974998,110.699997,139.009995,45.072497999999996,54.453499,288.0,109.849998,39.4375
334,03-12-2018,72.0,98.019997,88.473,113.0,145.0,46.115002000000004,56.157001,293.190002,112.379997,43.150002
335,04-12-2018,71.209999,98.25,87.800003,111.940002,143.130005,45.237499,55.155998,288.130005,111.599998,42.060001
336,06-12-2018,71.202003,94.940002,80.7435,105.82,135.03999299999998,42.939999,51.713001,268.329987,105.010002,37.860001000000004
337,07-12-2018,73.800003,94.5,85.253502,108.379997,140.820007,43.372501,53.0005,282.480011,105.160004,39.615002000000004
338,10-12-2018,72.0,93.559998,81.192001,104.800003,136.25,41.25,51.752499,264.190002,102.870003,36.450001
339,11-12-2018,73.98200200000001,94.25,83.900002,109.800003,139.940002,42.915001000000004,52.824501,274.079987,103.129997,38.889998999999996
340,12-12-2018,73.884003,94.300003,83.449997,110.889999,139.300003,42.599998,53.400002,267.660004,101.660004,37.105
341,13-12-2018,74.029999,93.25,84.0,109.58000200000001,138.300003,42.622501,53.4035,277.640015,101.550003,37.697497999999996
342,14-12-2018,75.0,92.050003,81.900002,108.25,135.690002,42.25,52.499001,271.809998,99.989998,36.802502000000004
343,17-12-2018,72.400002,91.220001,78.300003,105.410004,134.21000700000002,41.362499,51.8755,266.51001,99.769997,36.310001
344,18-12-2018,70.108002,90.800003,77.0,103.75,132.28999299999998,41.345001,51.304501,263.299988,99.41999799999999,36.337502
345,19-12-2018,67.519997,91.290001,77.152496,103.650002,132.929993,41.5,51.699501,269.959991,98.410004,36.395
346,20-12-2018,65.410004,90.110001,74.199997,103.050003,130.16000400000001,40.099998,50.906502,264.640015,96.610001,34.5425
347,21-12-2018,63.48,86.870003,73.249496,101.629997,127.18,39.215,50.764998999999996,263.829987,96.68,34.0425
348,24-12-2018,62.700001,86.540001,67.300003,97.68,122.08000200000001,37.037498,48.695,242.0,92.889999,31.622498999999998
349,26-12-2018,60.0,86.41999799999999,68.44450400000001,95.139999,123.019997,37.075001,49.4505,233.919998,92.690002,32.235001000000004
350,27-12-2018,63.967999,89.75,72.709999,99.300003,127.989998,38.959998999999996,50.857498,250.11000099999998,94.82,32.747501
351,28-12-2018,64.620003,92.07,73.667503,102.089996,133.080002,39.375,52.480999,257.940002,97.949997,33.0
352,31-12-2018,67.557999,92.66999799999999,75.540001,101.290001,131.679993,39.6325,52.548,260.160004,97.589996,33.849998
353,02-01-2019,61.220001,91.639999,73.260002,99.550003,130.0,38.7225,50.828499,259.27999900000003,95.949997,32.66
354,03-01-2019,61.400002,93.209999,76.000504,100.099998,131.21000700000002,35.994999,52.049999,270.200012,98.639999,33.447497999999996
355,04-01-2019,61.200001,93.209999,76.5,99.720001,130.440002,36.1325,51.629501,281.880005,99.110001,32.735001000000004
356,07-01-2019,64.344002,93.620003,80.115501,101.639999,134.449997,37.174999,53.575001,302.100006,100.43,34.625
357,08-01-2019,68.391998,95.059998,83.23449699999999,103.040001,137.970001,37.389998999999996,53.8055,319.980011,101.629997,36.672501000000004
358,09-01-2019,67.099998,95.709999,82.649002,103.860001,138.300003,37.822497999999996,54.0825,317.709991,100.809998,35.474998
359,10-01-2019,66.879997,93.879997,82.050499,103.220001,136.809998,38.125,53.382999,314.570007,100.019997,35.450001
360,11-01-2019,68.417999,94.989998,82.027496,103.190002,137.75,38.220001,53.159,330.959991,99.889999,36.0825
361,14-01-2019,68.475998,94.480003,80.75,101.900002,136.990005,37.712502,52.346001,334.23999,98.870003,36.68
362,15-01-2019,67.0,95.470001,81.599998,102.510002,136.96000700000002,37.567501,52.508499,349.600006,98.889999,37.939999
363,16-01-2019,68.956001,95.93,84.210999,105.260002,138.399994,38.27,54.0,354.0,102.25,37.7425
364,17-01-2019,69.241997,96.32,84.0,105.0,136.970001,38.549999,53.973499,349.5,102.110001,36.877499
365,18-01-2019,64.599998,96.949997,85.599998,107.459999,138.309998,39.375,55.0,351.97000099999997,103.769997,38.432499
366,22-01-2019,60.964001,97.150002,84.050003,106.75,137.899994,39.102501000000004,54.400002,334.890015,103.08000200000001,38.927502000000004
367,23-01-2019,58.5,98.870003,82.800003,106.120003,138.770004,38.537498,53.8675,328.25,103.440002,37.75
368,24-01-2019,56.605999,98.199997,82.053497,106.860001,137.110001,38.5275,53.824001,320.600006,102.129997,38.174999
369,25-01-2019,58.877998,98.75,83.525002,107.239998,139.0,38.869999,54.25,328.72000099999997,103.510002,38.860001000000004
370,28-01-2019,58.582001,96.529999,82.179497,106.260002,137.509995,38.947497999999996,54.005501,334.700012,102.889999,34.137501
371,29-01-2019,59.054001,96.769997,81.563499,104.879997,136.58999599999999,39.0625,53.633998999999996,335.869995,103.879997,34.037498
372,30-01-2019,60.09,96.68,81.150002,104.620003,136.100006,40.8125,53.421501,332.75,104.139999,33.6675
373,31-01-2019,60.200001,94.629997,84.64250200000001,103.800003,134.389999,41.5275,55.150002,339.679993,103.410004,34.314999
374,01-02-2019,61.083999999999996,95.91999799999999,81.944,103.779999,135.389999,41.740002000000004,55.619999,337.179993,104.0,36.125
375,04-02-2019,62.596001,93.860001,81.150002,102.870003,139.78999299999998,41.852501000000004,55.632999,342.600006,103.790001,36.342499
376,05-02-2019,62.498001,95.25,82.167,106.059998,142.0,43.215,56.242001,353.200012,104.519997,37.415001000000004
377,06-02-2019,63.917999,95.43,83.537498,107.0,141.96000700000002,43.662498,56.9785,357.0,103.709999,37.822497999999996
378,07-02-2019,62.66,95.110001,81.25,105.190002,139.919998,43.099998,55.208,347.899994,103.25,37.782501
379,08-02-2019,61.366001000000004,96.339996,79.300003,104.389999,138.690002,42.247501,54.349998,338.0,102.08000200000001,36.177502000000004
380,11-02-2019,62.32,95.650002,80.04900400000001,106.199997,141.259995,42.762501,54.8475,350.0,101.760002,36.5975
381,12-02-2019,63.240002000000004,96.82,80.199997,106.139999,141.78999299999998,42.525002,55.34,348.089996,101.949997,37.0
382,13-02-2019,62.470001,97.300003,82.349998,107.5,142.889999,42.8475,56.2495,357.299988,102.900002,38.09
383,14-02-2019,60.675999,97.68,81.224998,106.309998,142.979996,42.427502000000004,55.9025,351.75,102.470001,38.209998999999996
384,15-02-2019,60.900002,98.980003,81.39299799999999,107.910004,144.550003,42.8125,56.504002,358.47000099999997,103.900002,40.737499
385,19-02-2019,61.312,102.379997,80.050003,107.790001,144.419998,42.427502000000004,55.5,355.799988,104.910004,39.227501000000004
386,20-02-2019,60.882,101.809998,81.5,107.860001,144.350006,42.797501000000004,55.9995,364.850006,105.209999,39.455002
387,21-02-2019,60.361999999999995,99.660004,80.9925,106.900002,144.350006,42.950001,55.542,360.02999900000003,105.449997,39.764998999999996
388,22-02-2019,58.897999,99.82,81.175003,110.050003,144.419998,42.895,55.044998,360.339996,105.699997,39.465
389,25-02-2019,59.582001,100.120003,82.072502,111.760002,146.91000400000001,43.540001000000004,55.799999,367.01001,105.75,40.639998999999996
390,26-02-2019,58.443999999999996,99.019997,81.29900400000001,111.260002,145.199997,43.427502000000004,55.287498,362.980011,104.5,39.625
391,27-02-2019,60.355999,98.120003,81.408997,111.690002,146.5,43.302502000000004,55.3475,363.5,105.18,39.130001
392,28-02-2019,63.784,98.110001,81.762497,112.040001,147.259995,43.580002,55.564999,362.47000099999997,105.010002,38.75
393,01-03-2019,61.388000000000005,99.470001,82.7565,112.889999,149.46000700000002,43.57,56.244999,362.26001,105.099998,39.067501
394,04-03-2019,59.624001,98.120003,84.25,113.019997,150.070007,43.922501000000004,57.349499,359.72000099999997,104.91999799999999,39.5
395,05-03-2019,56.400002,98.129997,85.147499,112.25,148.0,43.985001000000004,57.502998,351.459991,104.129997,39.037498
396,06-03-2019,55.296001000000004,98.269997,84.7985,111.870003,148.0,43.6675,58.1245,353.600006,103.860001,39.040001000000004
397,07-03-2019,55.768002,97.709999,83.3685,111.400002,147.259995,43.467499,57.785999,360.160004,103.25,37.775002
398,08-03-2019,55.382,97.550003,80.2005,109.160004,145.440002,42.580002,56.336498,345.75,101.989998,36.415001000000004
399,11-03-2019,56.703998999999996,98.040001,81.306,110.989998,148.110001,43.872501,57.2225,352.0,103.980003,37.897498999999996
400,12-03-2019,57.298,98.529999,83.449997,112.82,151.0,45.0,58.912997999999995,359.369995,104.589996,40.564999
401,13-03-2019,56.779999,98.699997,84.150002,114.129997,152.300003,45.5625,60.032249,355.809998,104.190002,41.0075
402,14-03-2019,58.490002000000004,98.410004,84.559998,114.540001,152.559998,45.974998,59.725497999999995,360.5,104.5,42.247501
403,15-03-2019,56.702,98.279999,85.150002,115.339996,153.720001,46.212502,59.668999,361.019989,105.410004,41.825001
404,18-03-2019,55.200001,98.300003,85.635002,116.16999799999999,155.919998,46.450001,59.165001000000004,362.47000099999997,106.550003,42.77
405,19-03-2019,53.5,99.989998,87.675499,118.089996,155.949997,47.087502,59.440498,366.399994,108.199997,43.189999
406,20-03-2019,53.938,99.199997,88.497002,117.389999,154.33999599999999,46.557499,59.8675,358.910004,106.43,44.220001
407,21-03-2019,54.52,98.25,89.813004,117.139999,153.320007,47.505001,60.799999,374.0,103.489998,43.8325
408,22-03-2019,54.515999,98.58000200000001,90.508499,119.5,154.990005,48.834998999999996,61.316002000000005,375.950012,101.82,45.709998999999996
409,25-03-2019,51.942001,97.800003,87.889503,116.559998,152.360001,47.877499,59.8465,359.0,99.589996,43.965
410,26-03-2019,52.888000000000005,98.360001,89.650002,118.620003,153.770004,47.915001000000004,59.926497999999995,367.869995,99.82,44.872501
411,27-03-2019,53.75,98.139999,89.206497,117.879997,155.470001,47.1875,59.275002,361.0,99.879997,44.474998
412,28-03-2019,55.431999,97.589996,88.5,117.440002,154.929993,47.237499,58.577,354.48999,100.0,44.387501
413,29-03-2019,55.740002000000004,97.589996,89.329002,118.07,155.729996,47.4575,58.744999,357.160004,101.540001,44.985001000000004
414,01-04-2019,56.523998,97.970001,90.005501,118.949997,157.529999,47.91,59.205002,359.0,102.150002,45.814999
415,02-04-2019,57.66,97.760002,90.55100300000001,119.059998,157.66000400000001,47.772498999999996,59.765999,366.25,104.599998,45.8125
416,03-04-2019,57.464001,97.120003,91.335999,119.860001,158.550003,48.3125,60.374001,369.26001,105.809998,46.25
417,04-04-2019,52.377998,97.25,91.032501,120.099998,158.529999,48.697497999999996,60.297001,370.070007,104.550003,47.0
418,05-04-2019,53.972,98.25,91.449997,119.389999,158.0,49.112499,60.7495,369.0,105.800003,47.5
419,08-04-2019,55.537997999999995,98.449997,91.66149899999999,119.809998,157.550003,49.105,60.394501,365.109985,105.110001,47.43
420,09-04-2019,54.330002,98.800003,92.274498,118.629997,156.559998,50.080002,59.799999,360.540009,105.08000200000001,47.610001000000004
421,10-04-2019,55.348,98.510002,92.050003,119.760002,157.990005,49.669998,60.034,365.790009,105.129997,47.307499
422,11-04-2019,53.66,99.699997,92.434998,120.540001,159.110001,50.212502,60.198002,365.0,105.709999,48.049999
423,12-04-2019,54.043999,101.0,92.41999799999999,120.639999,158.71000700000002,49.799999,60.5,360.690002,109.440002,48.275002
424,15-04-2019,53.726002,101.300003,92.099998,120.940002,159.830002,49.645,60.900002,350.709991,110.91999799999999,47.424999
425,16-04-2019,53.150002,102.889999,92.567497,121.639999,161.03999299999998,49.865002000000004,61.25,355.0,109.900002,46.57
426,17-04-2019,54.950001,103.0,93.649498,121.239998,160.869995,49.884997999999996,61.650002,365.049988,111.699997,47.404999
427,18-04-2019,54.245998,103.110001,93.439499,122.190002,160.929993,50.779999,61.958999999999996,355.0,114.529999,46.889998999999996
428,22-04-2019,53.799999,102.779999,92.769997,122.620003,159.199997,50.7075,61.7995,359.700012,112.83000200000001,46.337502
429,23-04-2019,52.029999,102.529999,94.559998,124.099998,161.0,51.107498,62.5345,375.450012,113.0,47.25
430,24-04-2019,52.77,103.139999,96.25,125.790001,161.75,51.84,63.206001,381.070007,113.260002,47.772498999999996
431,25-04-2019,51.0,103.239998,95.849998,130.059998,160.520004,51.7075,63.238499,374.48999,113.010002,47.387501
432,26-04-2019,49.299999,100.449997,96.449997,129.699997,161.259995,51.224998,63.450001,368.350006,113.949997,45.177502000000004
433,29-04-2019,47.172001,101.879997,97.449997,129.899994,163.21000700000002,51.099998,63.700001,373.679993,114.599998,44.602501000000004
434,30-04-2019,48.411999,101.769997,96.504997,129.809998,164.979996,50.764998999999996,59.25,369.559998,116.43,44.5075
435,01-05-2019,47.77,102.769997,96.654503,130.529999,165.53999299999998,52.470001,59.4025,374.0,115.720001,45.7775
436,02-05-2019,49.104,101.43,95.666496,127.980003,162.100006,52.459998999999996,58.388000000000005,378.0,115.16999799999999,45.215
437,03-05-2019,48.771999,102.32,97.449997,127.360001,162.300003,52.7225,58.682499,381.52999900000003,116.0,45.8825
438,06-05-2019,50.004002,100.75,95.899002,126.389999,158.21000700000002,51.072497999999996,58.313,377.690002,114.18,43.875
439,07-05-2019,51.360001000000004,101.800003,96.999496,126.459999,160.949997,51.470001,59.023499,377.0,114.029999,44.474998
440,08-05-2019,49.388000000000005,100.25,95.943497,125.440002,159.770004,50.474998,58.600497999999995,367.920013,112.660004,43.0
441,09-05-2019,48.400002,99.269997,95.0,124.290001,158.860001,50.099998,57.9515,360.899994,111.139999,42.785
442,10-05-2019,47.950001,99.760002,94.900002,124.910004,158.860001,49.355,58.179501,361.619995,111.75,42.237499
443,13-05-2019,46.402,100.449997,91.82800300000001,124.110001,157.190002,46.927502000000004,57.098,352.290009,110.08000200000001,40.875
444,14-05-2019,45.860001000000004,100.139999,91.974998,123.870003,158.100006,46.602501000000004,56.8605,348.709991,109.550003,40.012501
445,15-05-2019,45.863997999999995,100.199997,91.397499,124.260002,159.320007,46.567501,55.893501,343.339996,109.209999,39.950001
446,16-05-2019,45.897999,102.83000200000001,94.29699699999999,126.75,163.449997,47.477501000000004,58.225497999999995,356.369995,110.620003,39.84
447,17-05-2019,44.391998,100.239998,94.652496,128.309998,163.28999299999998,46.732498,58.4235,356.390015,110.0,39.625
